OBJECTID,objectid_old,billboard_tag_no,billboard_owner,billboard_owner_tag_no,system_number,district,route,county_milepost,cumulative_milepost,county,jurisdiction,status,reason,nhs,type,direction_of_travel,number_of_faces,illuminated,changeable,electronic_variable,condition,feet_from_row,zoning,property_owner,property_address,emergency_contact,x,y,excluded_type,inspected,created_user,created_date,last_edited_user,last_edited_date,x1,y1,globalid_1
93,302.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-118.8028326,38.9111241,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1572628926000.0,-118.8028326,38.9111241,{2DA6FF2A-F3BB-470D-90AD-9F6C65DF0457}
97,135.0,03943,Yesco Outdoor Media,34015E,812.0,2.0,IR-80,15.61,,Pershing County,County,Conforming,,Interstate,Back to Back,Westbound,2.0,Yes,No,No,Good,20.0,Zoned Commercial,Brinkerhoff Ranch Inc,,,-118.4912986,40.1583301,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574802894000.0,-118.4912986,40.1583301,{B182B340-0265-4744-A161-52532C022F51}
98,194.0,01742 removed,The Lamar Companies,"000301, 010881",113.0,2.0,IR-80,15.99,,Washoe County,City,Conforming,,Interstate,Back to Back,Westbound,3.0,Yes,No,No,Good,400.0,Unzoned Commercial,May Gale ,,,-119.7678047,39.53512918,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1637010667000.0,-119.7678047,39.53512918,{631E6302-46FB-4057-BE36-848C424CE928}
105,255.0,00324,The Lamar Companies,011892,12.0,2.0,IR-80,29.71,,Washoe County,County,Conforming,,Interstate,Back to Back,Eastbound,2.0,No,No,No,Good,5.0,,MCCarran MP Sister,,,-119.5412163,39.56329466,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574701026000.0,-119.5412163,39.56329466,{2C451E83-A982-486E-AB20-88C50FAE570C}
109,66.0,04169,Fernley Holdings LLC,,1031.0,2.0,IR-80,3.37,,Lyon County,County,Conforming,,Interstate,Single Face,Westbound,1.0,No,No,No,Bad,30.0,Zoned Commercial,Sierra Truck Holdings 1305 Mission LLC,,,-119.2223554,39.61379512,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574808742000.0,-119.2223554,39.61379512,{7AF5D20E-9D09-41F1-8B78-6980BAA71254}
110,142.0,03640,Saunders Outdoor Advertising,236,584.0,2.0,IR-80,19.49,,Pershing County,County,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Average,10.0,Unzoned Commercial,Saunders Richard ET AL,,,-118.4402831,40.1949693,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574797516000.0,-118.4402831,40.1949693,{B1E7276D-5292-4962-848E-628AFF7017F1}
116,33.0,04645,Jeffery Chirstiansen,,1488.0,2.0,US 50,16.71,,Churchill County,County,Conforming,,Interstate Highway,Single Face,Eastbound,1.0,Yes,No,No,Average,5.0,Unzoned Commercial,Jeff Chrisiansen,,,-118.8480315,39.48571115,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574708705000.0,-118.8480315,39.48571115,{E5775A53-E480-4F2C-A6CD-6DCCF94D5069}
117,57.0,04974,Stott Outdoor Engineering,,1662.0,2.0,IR-80,0.93,,Lyon County,City,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Good,15.0,Unzoned Commercial,Speedco Inc,,,-119.2692645,39.61580051,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574702422000.0,-119.2692645,39.61580051,{3DC2778F-8C81-4A48-9B7E-5A2D06E99CFF}
118,109.0,04104,Lamar,510735/510732,966.0,2.0,US 50A,4.63,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Average,5.0,Zoned Commercial,Thomas Ferre,,,-119.1431388,39.59157302,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1610733033000.0,-119.1431388,39.59157302,{FEB136BF-50F3-4028-B029-6AA6A933ED39}
119,2760.0,02760,Outfront Media,,187.0,2.0,US 95,27.74,,Churchill County,County,Conforming,,Interstate Highway,Single Face,Southbound,1.0,No,No,No,Good,10.0,Other,Virgil Getto,"1505 Lovelock Highway, Fallon, NV, 89406",,-118.7724401,39.49642826,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1572623735000.0,-118.7724401,39.49642826,{879F3B9E-D31C-4B03-9C07-6C98B4B2B938}
120,239.0,04186,Saunders Outdoor Advertising,226,1048.0,2.0,IR-80,15.86,,Washoe County,City,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,Yes,No,Good,300.0,Unzoned Commercial,Carl Anderson,,,-119.770197,39.53296044,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574698656000.0,-119.770197,39.53296044,{FFCF8ACD-5616-4D34-98E2-57B7E81C6A87}
122,288.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-119.3030194,39.6178127,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574702269000.0,-119.3030194,39.6178127,{A3860D75-CFAC-496A-9C0D-937D3B84CB4A}
123,76.0,01850,Dennis Hof,NA,119.0,2.0,US 50,1.13,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,Yes,No,No,Average,4.0,Zoned Commercial,Village Builders Inc,,,-119.6634663,39.21555452,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1642112323000.0,-119.6634663,39.21555452,{CFE13B9E-D504-4E32-A6F5-4E92BF3AFA93}
126,34.0,04643,The Lamar Companies,51062W,1486.0,2.0,US 50,17.04,,Churchill County,County,Conforming,,Interstate Highway,V-Type,Eastbound,2.0,Yes,No,No,Good,2.0,Unzoned Commercial,Fallon Window and Carpet,,,-118.8415729,39.48528554,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1641857333000.0,-118.8415729,39.48528554,{969B4E87-0129-40C3-9E2B-4A33A3A72EFF}
128,219.0,00397,The Lamar Companies,002472,28.0,2.0,IR-80,10.24,,Washoe County,City,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Good,15.0,,Harrahs,,,-119.8691111,39.51985933,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573673953000.0,-119.8691111,39.51985933,{B16FB4DC-13C2-4167-BE90-53B17E88D53A}
134,79.0,03796,Lamar,53061W,697.0,2.0,US 50,1.75,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,Yes,No,No,Good,10.0,Unzoned Commercial,Ray Mazy,,,-119.6519782,39.21866318,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574201145000.0,-119.6519782,39.21866318,{EDC5C1DF-E648-46A5-98A6-6A38879E1C9C}
136,324.0,Excluded,,,,2.0,,,,Lyon County,,,,,,,,,,,,,,,,,-119.0513097,39.02395835,Illegal,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.0513097,39.02395835,{82D58ECD-941B-4408-8858-87DC3AEC343C}
138,18.0,04997,Yesco Outdoor Media,51078W,1685.0,2.0,US 50,10.9,,Churchill County,County,Conforming,,Interstate Highway,V-Type,Eastbound,2.0,Yes,No,No,Good,50.0,Unzoned Commercial,Hines Trust,,,-118.9454916,39.5111317,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574706846000.0,-118.9454916,39.5111317,{42C78D36-AFDD-4671-BAEB-6608BDF8E5D0}
140,59.0,04166,Yesco Outdoor Media,510076W,1028.0,2.0,IR-80,1.67,,Lyon County,City,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,30.0,Zoned Commercial,Jack Stone,,,-119.2556338,39.61435345,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574702697000.0,-119.2556338,39.61435345,{74EAD8BD-7E9B-4108-A806-63C11656FADD}
142,146.0,04693,Areana Outdoor Inc,,5671.0,2.0,IR-80,21.54,,Pershing County,County,Conforming,,Interstate,V-Type,Westbound,2.0,Yes,No,No,Average,15.0,Zoned Industrial,Robert Kennerson ,,,-118.4149625,40.21675972,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574802014000.0,-118.4149625,40.21675972,{F8270D29-92F5-463B-A87E-62616678B527}
144,192.0,03001,The Lamar Companies,002721,250.0,2.0,IR-80,16.13,,Washoe County,City,Conforming,,Interstate,Back to Back,Westbound,2.0,Yes,No,No,Good,400.0,Unzoned Commercial,Frank Humphery,,,-119.7651638,39.53537234,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575490657000.0,-119.7651638,39.53537234,{48A07E5A-7A15-48E0-9DDC-81E5DE366976}
145,98.0,01872,The Lamar Companies,,120.0,2.0,US 95A N,13.78,,Lyon County,,,,,,,2.0,Yes,No,,,,Unzoned Commercial,Yvonne Menisini,,,-119.1814827,38.99481493,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.1814827,38.99481493,{B3A8E30B-0FF1-4C40-817B-8DD5502623FB}
150,250.0,04187,Saunders Outdoor Advertising,230,1049.0,2.0,IR-80,19.71,,Washoe County,City,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,200.0,Unzoned Commercial,Carl Anderson,,,-119.7003174,39.5250717,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574699869000.0,-119.7003174,39.5250717,{79270564-089D-4745-B163-9A4A335493D8}
151,116.0,04168,,,1030.0,2.0,US 95,25.02,,Mineral County,County,Conforming,,Interstate Highway,Back to Back,Southbound,2.0,Yes,No,No,Average,5.0,Unzoned Commercial,Wilfred Buffington,,,-118.1823361,38.50764286,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574717319000.0,-118.1823361,38.50764286,{EC98B6C5-1444-4D61-A397-5DE4342B281A}
158,198.0,02486,Nav Bajwa Pony Express,,159.0,2.0,IR-80,15.6,,Washoe County,City,Conforming,,Interstate,Single Face,Westbound,1.0,Yes,No,No,Average,400.0,Unzoned Commercial,Keshmiri Pony Express ,,,-119.7752296,39.5358456,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575491439000.0,-119.7752296,39.5358456,{81463F6E-B934-4E67-BD76-7A94D20E5DC8}
161,291.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-119.2822403,39.61903173,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574702531000.0,-119.2822403,39.61903173,{5DD25E15-5DE4-4C7B-98F0-926DE0033666}
163,6.0,02781,Reagan Outdoor,309,195.0,2.0,US 395,7.57,,Carson City,City,Conforming,,Interstate Highway,Back to Back,Northbound,2.0,Yes,No,No,Good,40.0,Unzoned Commercial,Angelo Dufur,,,-119.7707326,39.12349743,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574191687000.0,-119.7707326,39.12349743,{78ABBB40-2722-4AF7-8360-6264D57F891A}
164,102.0,03712,,,626.0,2.0,US 50,23.93,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,1.0,Yes,No,No,Bad,10.0,Unzoned Commercial,NDOT,,,-119.2257267,39.4154494,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574204455000.0,-119.2257267,39.4154494,{808AB6E8-6E3C-4DAF-8B3E-7700292568A3}
165,315.0,Excluded,,,,2.0,,,,Mineral County,,,,,,,,,,,,,,,,,-118.6622314,38.55336208,On Premise,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-118.6622314,38.55336208,{F1D185A3-BA36-4C2A-9CBF-5FFA0A96E452}
172,267.0,03037 removed ,The Lamar Companies,510492,268.0,2.0,US 395,33.79,,Washoe County,County,Conforming,,Interstate,Back to Back,Northbound,2.0,Yes,No,No,Good,10.0,Unzoned Commercial,George Butoroc,,,-119.8715983,39.61743674,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1637003403000.0,-119.8715983,39.61743674,{20C43C1A-C01B-42EE-A821-566F572290BC}
178,171.0,04815,The Lamar Companies,026082,1523.0,2.0,IR-580,21.56,,Washoe County,City,Conforming,,Interstate,V-Type,Southbound,2.0,Yes,No,No,Good,100.0,Unzoned Commercial,Bruce Reeves,,,-119.7909839,39.47807437,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574449119000.0,-119.7909839,39.47807437,{FDB66040-05F3-4228-99D5-68F98F949FAF}
179,227.0,00809,Outfront Media,069021,54.0,2.0,IR-80,12.45,,Washoe County,City,Conforming,,Interstate,Single Face,Eastbound,1.0,Yes,No,No,Average,50.0,Zoned Commercial,Frank Monroe,,,-119.8303045,39.52846615,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573675566000.0,-119.8303045,39.52846615,{104B5440-EBF1-4075-AB7E-9710E138FED1}
184,297.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-118.8122249,39.47898186,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574709457000.0,-118.8122249,39.47898186,{19EC4D13-70CA-44E9-BCCA-77218A651159}
189,274.0,03145,The Lamar Companies,012372,307.0,2.0,US 395,33.45,,Washoe County,County,Conforming,,Interstate,Back to Back,Southbound,2.0,Yes,No,No,Good,5.0,Unzoned Commercial,Dave Montgomery,,,-119.8661166,39.61546435,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574375972000.0,-119.8661166,39.61546435,{CCE912D2-1A2A-4022-B201-9E4CF35F4143}
190,320.0,Excluded,,,,2.0,,,,Lyon County,,,,,,,,,,,,,,,,,-119.2443798,39.57534824,Illegal,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.2443798,39.57534824,{F2271304-139E-4A81-874A-4CD8D7E09803}
195,236.0,02789,The Lamar Companies,011525,199.0,2.0,IR-80,15.42,,Washoe County,City,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,5.0,Zoned Commercial,J Morrey,,,-119.7788145,39.53468893,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574463278000.0,-119.7788145,39.53468893,{57E4CFEC-5DCD-479E-9016-5B67DC93873B}
196,208.0,04635,The Lamar Companies,,1478.0,2.0,IR-80,3.15,,Washoe County,County,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,25.0,Zoned Commercial,Burrows Geof,"508 Crystal Park Rd, Reno, NV, 89439",,-119.9946373,39.5098553,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573670881000.0,-119.9946373,39.5098553,{CC5D016C-C524-4123-A8B5-5412B4AF8B08}
198,211.0,01069,Outfront Media,071075,67.0,2.0,IR-80,7.02,,Washoe County,County,Conforming,,Interstate,Side by Side,,1.0,Yes,No,No,Average,10.0,Zoned Commercial,Southern Pacific Trans Co.,"I-80 E, Reno, NV, 89439",,-119.9269019,39.5133727,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573672296000.0,-119.9269019,39.5133727,{01ADA67C-8376-4257-B33E-6910E351C347}
200,294.0,Excluded,Lamar,022072,,2.0,US 50,,,Carson City,City,Conforming,,Interstate Highway,V-Type,Eastbound,2.0,Yes,No,No,Good,40.0,Other,,,,-119.788198,39.11300965,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574193448000.0,-119.788198,39.11300965,{B7EA59F4-3248-4C87-865A-980AC565D1E4}
203,15.0,04936,Rogers Media Company,,1625.0,2.0,US 50,13.32,,Carson City,City,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Good,40.0,Unzoned Commercial,William Kugler,,,-119.7262625,39.17976206,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574197676000.0,-119.7262625,39.17976206,{CECCC80D-05D5-45D7-A654-67F51612340F}
206,77.0,03795,Lamar,53062W,696.0,2.0,US 50,1.63,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,Yes,No,No,Good,0.0,Unzoned Commercial,Ray Mazy,,,-119.6541587,39.21815195,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574200765000.0,-119.6541587,39.21815195,{DC62D2E3-D8D0-49D5-82C2-A1ED4D8EE2C2}
208,140.0,03330,Saunders Outdoor Advertising,234,393.0,2.0,IR-80,19.39,,Pershing County,County,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Average,10.0,Unzoned Commercial,James Hess,,,-118.4420294,40.19445492,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574797413000.0,-118.4420294,40.19445492,{3C3FC624-6D68-4068-A4A3-8ED4A009C247}
213,73.0,02410,American Health and Leisure,NA,146.0,2.0,US 50,0.37,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Good,5.0,Unzoned Commercial,Julios Bunkowski,,,-119.679467,39.21111516,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574269046000.0,-119.679467,39.21111516,{92BAAEC6-D11F-472C-808A-8244EF71A704}
214,40.0,04955,The Grid,,1644.0,2.0,US 50,19.09,,Churchill County,City,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Good,15.0,Unzoned Commercial,Gloria Cohan,,,-118.8049054,39.47762095,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1641860111000.0,-118.8049054,39.47762095,{10CEE950-42E7-4DBE-8053-9A468DD8EDA6}
215,56.0,03373,"1000 Pilot Road, LLC",,424.0,2.0,IR-80,0.66,,Lyon County,County,Conforming,,Interstate,Single Face,Eastbound,1.0,No,No,No,Average,5.0,Unzoned Commercial,Sierra Truck Holdings,,,-119.2743372,39.61652926,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574702326000.0,-119.2743372,39.61652926,{F87B2C0B-A469-48F1-AAB8-911FC01B483C}
216,182.0,04664,Yesco Outdoor Media,510182,1507.0,2.0,IR-580,20.74,,Washoe County,City,Conforming,,Interstate,V-Type,Northbound,2.0,Yes,No,No,Good,10.0,Unzoned Commercial,Kimco Realty Site SNRV 1313,,,-119.786542,39.46666188,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574460847000.0,-119.786542,39.46666188,{B100430B-5788-47F8-B9EB-A2A5B4D458C7}
221,261.0,03278,Outfront Media,066115,365.0,2.0,IR-80,22.99,,Washoe County,County,Conforming,,Interstate,Single Face,Westbound,1.0,Yes,No,No,Average,1.0,,Fred & Joe Manha,,,-119.6455878,39.51371607,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575488365000.0,-119.6455878,39.51371607,{3E54AAFA-E658-4103-BD1C-A38C7A78E65C}
223,23.0,03456,James Biffle,,467.0,2.0,US 50,13.57,,Churchill County,County,Non-conforming,No payment ,Interstate Highway,Single Face,Eastbound,1.0,No,No,No,Average,25.0,Zoned Commercial,Clifford Raney,,,-118.9016508,39.498588,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574707389000.0,-118.9016508,39.498588,{ADC05933-1928-4FC2-B5A0-680F483F4EF8}
225,58.0,04959,Loves Travel Stops & Country Stores,,1648.0,2.0,IR-80,0.94,,Lyon County,County,Conforming,,Interstate,Back to Back,Westbound,2.0,Yes,No,No,Good,30.0,Unzoned Commercial,Loves Travel Stops,,,-119.2686828,39.61727772,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574809433000.0,-119.2686828,39.61727772,{78CAA870-6A5D-4F50-A894-51B44422E95D}
227,189.0,04805,Saunders Outdoor Advertising,229,1513.0,2.0,IR-80,19.2,,Washoe County,City,Conforming,,Interstate,Back to Back,Westbound,2.0,Yes,No,No,Good,100.0,Zoned Commercial,Paul Hollis,,,-119.7093602,39.52801379,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575489150000.0,-119.7093602,39.52801379,{967313EE-B942-4A94-9C07-6FC3CE00AEEC}
228,290.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-119.2830529,39.61752796,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574702499000.0,-119.2830529,39.61752796,{0B1E276D-C1F5-43D4-BD81-80F1E9D8C734}
230,111.0,04102,Lamar,510715/510712,964.0,2.0,US 50A,4.45,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Average,5.0,Zoned Commercial,Thomas Ferre,,,-119.1465402,39.591978,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1610732999000.0,-119.1465402,39.591978,{9409289F-C72E-4126-92DB-9E3F533FEBB1}
232,237.0,00647,The Lamar Companies,006191,41.0,2.0,IR-80,15.54,,Washoe County,City,Conforming,,Interstate,Back to Back,Eastbound,2.0,No,No,No,Good,100.0,Unzoned Commercial,Southern Pacific Trans Co.,,,-119.776297,39.53402258,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574698508000.0,-119.776297,39.53402258,{642A3295-1A89-4DC4-B60A-75EDCE499CE8}
237,22.0,04677,GP Global,,5648.0,2.0,US 50,13.87,,Churchill County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,Yes,No,No,Good,10.0,Zoned Commercial,Carmen Bell,,,-118.8973715,39.49580816,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574707541000.0,-118.8973715,39.49580816,{1F52AC48-D389-42AD-A7B4-869661D214E5}
239,70.0,03372,Areana Outdoor Inc,,423.0,2.0,IR-80,4.28,,Lyon County,County,Conforming,,Interstate,Single Face,Westbound,1.0,No,No,No,Average,30.0,Zoned Commercial,Blair & Associates,,,-119.2073796,39.61969594,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574808100000.0,-119.2073796,39.61969594,{84A91D5A-7DD0-40D6-A804-9D41BA7E4394}
241,225.0,01310,Outfront Media ,05047A,88.0,2.0,IR-80,12.26,,Washoe County,City,Non-conforming,Within mobile home park,Interstate,Single Face,Eastbound,1.0,Yes,No,No,Average,200.0,Unzoned Commercial,Geraldine Lyons ,,,-119.8333737,39.52694441,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573675318000.0,-119.8333737,39.52694441,{539B3775-49A8-41F0-A9BF-A23E05DEFC30}
245,60.0,04167,Yesco Outdoor Media,51077W,1029.0,2.0,IR-80,1.81,,Lyon County,City,Conforming,,Interstate,V-Type,,2.0,Yes,No,No,Good,20.0,Zoned Commercial,Jack Stone,,,-119.2530488,39.61437847,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574702752000.0,-119.2530488,39.61437847,{528267B7-E98B-4198-B2C8-50B3618B9095}
251,75.0,01765,Baron's RV & Storage LLC,NA,115.0,2.0,US 50,0.85,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,No,No,No,Average,40.0,Zoned Commercial,Julios Bunkowski,,,-119.667996,39.21407743,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574200179000.0,-119.667996,39.21407743,{608766A5-E923-4337-86B4-8D0EFE9B417C}
261,259.0,01104,Outfront Media,04497A,72.0,2.0,IR-80,26.27,,Washoe County,County,Conforming,,Interstate,Single Face,Westbound,1.0,Yes,No,No,Average,75.0,,MCCarran Ranch,,,-119.5987034,39.5410602,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575487868000.0,-119.5987034,39.5410602,{370482A0-75E5-48AA-BC06-7EB87666FAA1}
266,201.0,04963,The Lamar Companies,027712,1651.0,2.0,IR-80,5.63,,Washoe County,County,Conforming,,Interstate,V-Type,Westbound,2.0,Yes,Yes,No,Good,50.0,Zoned Commercial,Gerald Lange,"3000 US 40 W, Verdi, NV, 89439",,-119.9503289,39.51251562,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573667993000.0,-119.9503289,39.51251562,{7CE17608-8927-471D-B247-4E847C9A0047}
276,221.0,01769,Outfront Media,,116.0,2.0,IR-80,10.82,,Washoe County,City,Conforming,,Interstate,Single Face,Eastbound,1.0,Yes,No,No,Good,20.0,Unzoned Commercial,Manuel Costa,,,-119.8601927,39.52453674,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573674377000.0,-119.8601927,39.52453674,{93E31BEC-D56F-46D9-B6DB-922C22C100E5}
279,258.0,01167,Outfront Media,,81.0,2.0,IR-80,26.32,,Washoe County,County,Conforming,,Interstate,Single Face,Westbound,1.0,Yes,No,No,Average,75.0,,MCCarran Ranch,,,-119.5982061,39.54166022,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575487777000.0,-119.5982061,39.54166022,{0D3A9B45-4C64-46F4-B4BE-97482533B7D0}
283,157.0,5004,Yesco Outdoor Media,34103W,5735.0,2.0,IR-80,118.67,,Pershing County,County,Conforming,,Interstate,V-Type,Eastbound,2.0,No,No,No,Good,15.0,Zoned Industrial,Travis Godon,,,-118.3294641,40.32044561,Pending,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574798295000.0,-118.3294641,40.32044561,{C6C9470F-6157-4B43-9721-7D3ED70A9637}
287,65.0,04111,Stott Outdoor Engineering,,973.0,2.0,IR-80,3.11,,Lyon County,County,Conforming,,Interstate,Back to Back,Westbound,2.0,Yes,No,No,Average,40.0,Zoned Commercial,Read David,,,-119.226789,39.61425019,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574808913000.0,-119.226789,39.61425019,{7765FF71-9F6D-4A4A-8784-5813D31FCEAE}
296,306.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-118.8037456,38.91559793,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1572629005000.0,-118.8037456,38.91559793,{52B168F0-6B0B-480A-9C06-4D5D6B3C35D6}
300,279.0,04717,The Lamar Companies,510195,5719.0,2.0,US 395,28.37,,Washoe County,County,Conforming,,Interstate,V-Type,,2.0,Yes,No,No,Good,40.0,Zoned Commercial,Nathan Roach,,,-119.8063164,39.57000078,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574377360000.0,-119.8063164,39.57000078,{595902E2-6BB2-4416-A205-9B73156BB5F8}
301,150.0,04700,Areana Outdoor Inc,,5685.0,2.0,IR-80,39.57,,Pershing County,County,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Average,30.0,Zoned Industrial,Robert Kennerson ,,,-118.285266,40.45386432,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574799461000.0,-118.285266,40.45386432,{72E2A6EB-CD50-4026-B276-95A932B490A1}
